Data_File	Data_File_Loc	Site	Latitude	Longitude	Nash	RMSE	Mu	Alpha	Theta	Beta	Drainage_Area_Km2	Mean_Elevation_m	Mean_Slope_P	Mean_Aspect	BFI_P	P_Clay	P_Sand	P_Silt	Biomass_tons	Stem_Count	UrbanKm2	AgroKm2	SwampsKm2	GrassKm2	PeatlandKm2	RockKm2	DeciduousKm2	OakPineKm2	BorealKm2	OpenWaterKm2	aug_mean_air_degC	aug_max_air_degC	aug_mean_precip_mm	feb_mean_air_degC	feb_max_air_degC	feb_mean_precip_mm
CT	270	2758	41.99337	-72.2695	0.929	1.769	1.22E-04	23.32134	0.724	9.94	23.3064	285.6542	12.446128	249.112044	53.30387	5.477875	48.32545	46.19667	114508.09	146014	1.602567	0.66357154	0.36907655	0	0	0.032523008	7.97980107	11.8133443	0	0.855729731	19.96779	25.28618	111.14676	-3.3442647	1.8144118	82.85176
CT	271	554	41.15279	-73.30599	0.914	2.185	1.58E+00	26.57138	0.87	14.3	21.15	62.54874	6.110647	196.675778	49.29648	5.257657	53.17339	41.56895	66085.68	49103	9.146713	0.23745202	1.67561604	0.328209941	0	0	0.04325049	9.6932187	0	0.018049418	22.49609	27.76375	102.60969	-0.1192187	4.6975	76.05125
CT	272	469	41.79706	-72.1716	0.96	1.487	1.50E-04	27.29867	0.789	11.7	94.6809	182.19495	9.421571	183.489447	49.15481	6.002772	48.90068	45.09654	105185.3	604332	7.0156045	6.99874707	9.91432409	0	0	0.119194272	11.70096109	57.2992405	0	1.686854359	20.45099	26.02096	100.10959	-2.2597603	3.0318493	81.77637
CT	275	54	41.79773	-73.11583	0.937	1.661	1.34E-03	24.2889	0.719	9.62	36.5769	319.77703	10.948068	229.738002	48.97333	6.262494	47.45113	46.28638	96410.97	221757	9.6963689	2.59673235	0.5657471	0	0.03626911	0.013962758	17.88084351	4.205259	0	1.575918548	19.84912	25.76684	113.7893	-3.6028947	1.7419298	81.46456
CT	277	359	41.93717	-72.82146	0.913	1.804	7.69E-03	20.7502	0.709	8.42	58.9176	251.77516	11.673231	101.659685	48.62122	6.048974	48.25725	45.69378	104934.22	381812	3.7117948	4.04153719	2.02255651	0	0	0.010982901	40.04331554	9.0579984	0	0.027755238	20.15461	26.37562	103.14157	-3.4191011	1.9614607	80.6936
CT	283	1916	41.76814	-72.84966	0.969	1.4	3.95E-06	27.25942	0.826	12.9	10.9386	91.51376	5.960945	113.372095	51.1784	5.275311	53.49304	41.23165	46759.77	25924	5.0742704	0.77331541	0.88220789	0	0	0.005789436	3.77300953	0.3958101	0	0.033629812	21.54222	27.50056	105.87722	-1.7361111	3.5644444	79.52389
CT	456	5996	41.72391	-73.48539	0.9	2.812	2.46E-01	31.85357	0.871	11.4	45.4392	299.46883	18.942046	262.608416	51.40647	6.340351	47.54915	46.1105	112805.63	308488	1.7229532	2.0010164	1.67978784	0	0	0.401684695	18.48098667	20.3136837	0	0.822099919	20.46308	26.27192	111.23986	-2.6916438	2.4773973	74.95521
CT	468	155	41.40581	-73.09263	0.96	1.293	3.61E-05	23.08607	0.679	11.2	38.0286	166.69696	12.284865	243.662273	47.92902	6.375644	47.1932	46.43116	84528.22	141121	5.9385992	3.15319932	1.78016645	0	0	0.170788363	6.04927956	20.7606623	0	0.167893645	21.07142	26.67183	108.34433	-1.6440833	3.4431667	82.16817
MA	1	WB_JIMMY	42.434842	-72.670664	0.94	1.476	1.09E-04	18.74477	0.6834917	10.478302	2.5308	223.7887	15.99787	177.85368	47.13866	6.4495	45.66808	47.88242	130765.1	19933	0.08769293	0.2328545	0.06427977	0	0	0.007492211	2.115869	0.02222122	0	0	19.815	26.35	99.68	-4.0275	1.945	84.74
MA	2	WB_MITCHELL	42.433436	-72.66805	0.933	1.701	4.37E-05	19.41276	0.738739	9.416547	23.3244	274.6539	16.44692	103.59275	47.1647	6.23232	44.24181	49.52587	132032.8	195104	0.74998738	0.8237176	0.50027539	0	0	0.013622202	20.471276	0.36933196	0	0.3981089	19.4922	25.8732	100.8636	-4.2964	1.47	85.6156
MA	3	WB_OBEAR	42.434453	-72.671747	0.943	1.464	1.07E-04	18.40745	0.6947301	10.054634	2.5308	223.7887	15.99787	177.85368	47.13866	6.4495	45.66808	47.88242	130765.1	19933	0.08769293	0.2328545	0.06427977	0	0	0.007492211	2.115869	0.02222122	0	0	19.815	26.35	99.68	-4.0275	1.945	84.74
MA	4	WEST_BROOK	42.43145	-72.66375	0.952	1.389	3.94E-04	20.23078	0.7102986	10.267592	23.3244	274.6539	16.44692	103.59275	47.1647	6.23232	44.24181	49.52587	132032.8	195104	0.74998738	0.8237176	0.50027539	0	0	0.013622202	20.471276	0.36933196	0	0.3981089	19.4922	25.8732	100.8636	-4.2964	1.47	85.6156
MA	5	SEC_6_DL	42.432447	-72.665536	0.922	1.687	2.26E-04	17.94606	0.6859686	9.306918	23.3244	274.6539	16.44692	103.59275	47.1647	6.23232	44.24181	49.52587	132032.8	195104	0.74998738	0.8237176	0.50027539	0	0	0.013622202	20.471276	0.36933196	0	0.3981089	19.4922	25.8732	100.8636	-4.2964	1.47	85.6156
MA	6	SEC_30_DL	42.434833	-72.670633	0.921	1.731	2.45E-05	18.41561	0.6900764	9.39627	2.5308	223.7887	15.99787	177.85368	47.13866	6.4495	45.66808	47.88242	130765.1	19933	0.08769293	0.2328545	0.06427977	0	0	0.007492211	2.115869	0.02222122	0	0	19.815	26.35	99.68	-4.0275	1.945	84.74
MA	7	SEC_45_DL	42.434889	-72.673708	0.928	1.686	7.69E-06	18.38319	0.6965111	9.441224	17.7543	296.968	16.28096	94.13558	47.1946	6.164188	43.79437	50.04144	134689	154503	0.50580941	0.3639682	0.39351137	0	0	0.006129991	15.76191	0.3265923	0	0.3981089	19.32237	25.66421	101.3032	-4.444474	1.264211	86.10474
USFS	1	2439254	42.5093	-72.82327	0.96	1.43	4.88E-05	19.414495	0.8463472	9.525579	1.1448	474.9165	7.377175	213.839117	46.96422	5.899429	41.40835	52.69222	139785.43	11279	0.04972104	0.03201218	0.08990654	0	0	0	0.9727955	0	0	0	18.73	24.435	106.365	-4.93	0.085	89.37
USFS	2	2439253	42.46352	-72.88958	0.955	1.51	7.19E-05	21.009066	0.8121148	10.531101	10.8963	429.3414	9.649416	149.557659	45.58877	6.2115	42.19867	51.58984	108882.17	93504	0.6342838	2.23523315	0.29423957	0	0	0	7.6837736	0.042484244	0	0.003405551	18.5205	24.561	106.226	-5.0575	0.352	84.564
USFS	3	2439182	42.38028	-72.97833	0.961	1.278	4.81E-06	19.146734	0.7515366	10.524205	10.5003	519.2186	15.151668	94.009078	43.96021	6.051517	41.09346	52.85502	138382.78	106371	0.27516849	0.03090537	0.09714333	0	0	0.042569383	10.023472	0.028606625	0	0	18.43455	24.02182	107.4209	-5.258182	-0.3627273	92.79273
USFS	4	2439181	42.38944	-73.01528	0.935	1.669	5.82E-06	18.993992	0.7620298	10.270164	1.836	578.2025	10.592289	80.078691	44	6.205669	42.15838	51.63595	131663.86	20144	0.05917144	0	0.01379248	0	0	0.001958192	1.7610102	0	0	0	18.41	23.94	108.45	-5.245	-0.38	92.1
USFS	5	2439180	42.35889	-72.84	0.943	1.443	4.16E-03	18.754379	0.6998623	10.201375	3.1275	338.9201	16.901834	190.896907	45.34686	5.734115	40.55611	53.70978	129854.78	28018	0.10335846	0.21403886	0	0	0	0.017027753	2.7498118	0.042909938	0	0	19.11	25.52	101.39	-4.5525	1.21	86.98
USFS	6	2439173	42.59944	-73.04306	0.956	1.449	3.53E-06	19.090792	0.8233092	9.112448	7.6545	631.07	13.920523	204.873382	46.89908	6.210704	42.19317	51.59613	132054.11	87698	0.20050179	0.01907108	0.09271612	0	0	0.0193265	7.3209122	0	0	0	17.91222	23.23778	132.6811	-5.853889	-1.39	95.84556
USFS	7	2439171	42.34806	-72.84333	0.95	1.354	3.38E-06	18.742921	0.697054	10.050729	3.1275	338.9201	16.901834	190.896907	45.34686	5.734115	40.55611	53.70978	129854.78	28018	0.10335846	0.21403886	0	0	0	0.017027753	2.7498118	0.042909938	0	0	19.11	25.52	101.39	-4.5525	1.21	86.98
USFS	8	2439162	42.43611	-72.93	0.927	1.586	3.31E-05	17.532619	0.7145318	9.188088	5.7573	497.8299	13.195875	133.154039	45.18331	6.2115	42.19867	51.58984	134023.28	51071	0.21361316	0.41164593	0.01983733	0	0	0.013707341	5.0981944	0	0	0	18.5	24.1825	110.1425	-5.03375	0.01	88.305
USFS	9	2439153	42.50207	-72.89612	0.926	1.863	5.46E-06	20.529463	0.7535607	10.244651	3.5712	497.3831	7.155451	136.466972	45.22242	6.2115	42.19867	51.58984	96313.78	28872	0.19309472	0.93686697	0.01336679	0	0	0	2.4268805	0	0	0	18.4	23.9925	105.9225	-5.1925	-0.255	85.5125
USFS	10	2439151	42.57056	-73.0325	0.932	1.714	5.93E-04	19.090423	0.7667974	10.002005	7.6545	631.07	13.920523	204.873382	46.89908	6.210704	42.19317	51.59613	132054.11	87698	0.20050179	0.01907108	0.09271612	0	0	0.0193265	7.3209122	0	0	0	17.91222	23.23778	132.6811	-5.853889	-1.39	95.84556
USFS	11	2439146	42.30528	-72.95778	0.945	1.576	8.41E-06	19.242618	0.787635	10.358948	6.7374	390.9163	18.798346	214.855498	43.45283	6.05596	41.22852	52.71552	121096.6	56678	0.2387291	0.47498917	0.03780161	0	0	0.13034745	5.6399324	0.21446455	0	0	19.19556	25.35222	105.5256	-4.680556	0.7677778	88.10556
USFS	12	2439145	42.48667	-72.82667	0.952	1.578	1.96E-06	19.920993	0.818954	9.88266	2.2275	453.427	10.032165	192.076343	46.57788	6.051079	41.7924	52.15652	138467.54	22672	0.04972104	0.03201218	0.14116007	0	0	0	2.0034003	0	0	0	18.73	24.435	106.365	-4.93	0.085	89.37
USFS	13	2439083	42.26167	-72.95722	0.947	1.527	1.27E-05	21.229394	0.753982	11.929043	6.7374	390.9163	18.798346	214.855498	43.45283	6.05596	41.22852	52.71552	121096.6	56678	0.2387291	0.47498917	0.03780161	0	0	0.13034745	5.6399324	0.21446455	0	0	19.19556	25.35222	105.5256	-4.680556	0.7677778	88.10556
USFS	14	2439076	42.20583	-72.92917	0.947	1.448	4.18E-05	20.449926	0.7108714	10.979823	1.9701	434.3983	14.381362	83.609583	44	5.739	41.00207	53.25893	129106.07	17630	0.08777807	0.18713501	0	0	0	0.009194987	1.6813203	0.005023187	0	0	19.345	25	110.74	-4.8575	0.675	91.34
USFS	15	2439067	42.17667	-72.94528	0.955	1.433	2.17E-08	20.212092	0.780312	10.468835	9.5463	415.8495	10.303841	224.736455	43.2918	5.739	41.00207	53.25893	121195.68	84471	0.9492121	0.6843454	0.18160099	0	0	0.051083259	7.668108	0.010982901	0	0	19.265	25.20182	111.6345	-4.700909	0.7554545	91.70818
USFS	16	2439255	42.97889	-72.78833	0.926	2.028	7.99E-06	22.509433	0.9995914	10.702518	5.1984	534.2576	17.585255	119.526445	44	6.578501	37.64777	55.77373	122314.71	53640	0.17010725	0.28538514	0	0	0	0.169511282	4.1430226	0	0	0	17.302	23.828	114.938	-6.992	-0.86	92.692
USFS	17	2439249	43.24306	-72.89472	0.934	1.844	6.18E-01	21.230688	0.9656413	11.708486	5.4594	658.5778	18.921237	85.648849	45.61572	6.322936	42.11162	51.56544	112721.33	65925	0.14396965	0.39359651	0.01200457	0	0	0.125579679	4.477618	0	0.1479712	0	16.63571	23.06	138.0871	-6.917857	-0.8571429	94.91571
USFS	18	2439192	42.99944	-72.85806	0.946	1.478	2.40E-05	18.724927	0.7703138	10.10243	2.7846	667.5022	26.711276	41.797135	44	6.612546	39.00738	54.38007	136490.67	32247	0	0	0	0	0	0.092460699	2.6926837	0	0	0	16.3925	22.905	123.77	-7.995	-1.71	94.445
USFS	19	2439160	43.19139	-72.9425	0.868	2.719	4.25E-03	17.445813	0.9999539	8.177809	31.4442	514.4537	11.108265	116.156067	44.63301	6.280194	42.01517	51.70463	108176.42	398461	1.13958238	0.71414396	1.43501389	0	0	0.259673235	25.0852007	0	0.2669952	0.741643786	17.45833	24.043	118.659	-6.624833	-0.487	90.355
USFS	20	2439157	43.03583	-72.73972	0.955	1.608	7.35E-06	23.300715	0.8942576	13.369408	6.3954	462.9995	17.755331	47.839965	43.98565	6.581228	37.75667	55.6621	125275.8	71980	0.17904682	0.0465709	0.0287769	0	0.00136222	0.086075292	6.0534514	0	0	0	17.824	24.438	108.048	-6.347	-0.284	91.58
USFS	21	2439152	43.00806	-72.71722	0.965	1.462	6.24E-04	21.957164	0.9999911	10.69771	6.5088	480.8038	10.786057	110.709469	43.86432	6.578834	37.9633	55.45787	116340.03	76904	0.1390316	0.1447359	0.19939499	0	0	0.010046374	6.0101157	0	0	0.00553402	17.59429	24.10286	109.0314	-6.686429	-0.6185714	91.82857
USFS	22	2432683	43.1241	-72.972	0.928	1.919	3.68E-05	22.611602	0.8651014	11.060837	10.233	782.7788	12.040893	4.557095	47.76126	6.54077	36.92528	56.53395	117321.35	133745	0	0	1.33216626	0	0.24690242	0.07168684	4.5796142	0	3.0004604	0.211569832	16.25455	22.45	139.6264	-7.220909	-1.1981818	132.92455
USFS	23	2432657	42.9147	-72.61593	0.908	2.22	1.27E-05	25.036873	0.8155156	11.503382	16.4169	365.8283	18.825291	73.19302	44.11406	5.875424	44.2355	49.88908	130099.92	163132	0.58609526	0.67634235	0.11391567	0.3282099	0	0.149077978	13.9575641	0.190455418	0	0.418457032	18.65438	25.15687	105.8806	-5.695625	0.23625	89.40937
USFS	24	2432678	42.91783	-72.67335	0.947	1.426	6.94E-05	19.117397	0.7535836	10.047553	6.1983	415.225	15.476037	75.106349	44	5.9925	43.16266	50.84484	119911.15	62129	0.21054817	0.20092749	0.07219767	0	0	0.021625246	5.263619	0.010557207	0	0.418457032	18.14125	24.6	106.76	-6.25125	-0.3	90.7475
USFS	25	2389763	43.31793	-72.87801	0.935	1.726	3.06E-05	22.647762	0.8193732	11.687068	9.6399	631.441	17.476369	193.860958	45.00503	6.486753	40.43951	53.07374	125396.26	132408	0.14243715	0	0.68051415	0	0	0.396576369	7.1685138	0	0.5219858	0.00272444	16.50944	22.99444	138.9544	-7.412778	-1.2022222	98.26222
USFS	26	2432688	43.05073	-72.66576	0.917	1.578	6.43E-06	19.421143	0.6587895	11.182551	35.7408	360.4658	20.572658	214.213552	43.02966	5.813531	45.20939	48.97708	126382.69	366933	1.37575731	1.34663985	0.43037646	0	0	1.273335376	29.6671136	1.612272801	0	0.038142167	18.67611	25.06111	107.1022	-5.724444	0.0675	86.84972
USFS	27	2432704	43.3407	-72.83324	0.95	1.531	9.97E-06	21.146212	0.8550052	10.627344	7.5879	680.841	12.968461	70.09199	45	6.543484	39.86044	53.59607	126118.43	91407	0.15682561	0	0.38355014	0	0	0.011238317	3.9890066	0	1.486012	0	16.18929	22.77143	138.9	-7.862143	-1.7128571	96.79
USFS	28	2432679	42.98861	-72.62721	0.925	1.71	1.40E-05	22.772235	0.7274853	12.27805	38.2302	315.7638	22.813586	225.28554	44.14194	5.989937	43.18614	50.82392	128147.16	384799	0.83555184	1.20760825	0.3986197	0	0	0.388062493	34.7298903	0.636156855	0	0.038653	18.98181	25.3775	107.9678	-5.442778	0.3711111	87.77889
