year,month,day,precip,tmax,tmin,wind,Date
2001,8,25,0,28.05,8.96,7.43,25-8-2001
2001,8,26,0,26.15,11.67,3.48,26-8-2001
2001,8,27,0.03,26.26,14.73,6.93,27-8-2001
2001,8,28,0.03,26.44,15.59,5.9,28-8-2001
2001,8,29,0,29.5,11.32,3.89,29-8-2001
2001,8,30,0,26.4,8.29,2.02,30-8-2001
2001,8,31,8.15,27.4,10.1,6.58,31-8-2001
2001,9,1,0,27.74,17.27,4.24,1-9-2001
2001,9,2,0,24.09,4.45,5.57,2-9-2001
2001,9,3,0,22.5,5.86,2.47,3-9-2001
2001,9,4,8.88,25.15,5.99,3.11,4-9-2001
2001,9,5,0,23.75,11.65,6.97,5-9-2001
2001,9,6,0,22.41,3.78,4.16,6-9-2001
2001,9,7,0,25.21,4.69,4.07,7-9-2001
2001,9,8,0,29.43,9.62,5.74,8-9-2001
2001,9,9,0,29.8,14.98,4.01,9-9-2001
2001,9,10,19.17,29.76,14.1,3.81,10-9-2001
2001,9,11,0,28.02,12.25,6.4,11-9-2001
2001,9,12,0,24.65,6.44,6.94,12-9-2001
2001,9,13,9.62,24.79,6.91,1.99,13-9-2001
2001,9,14,7.2,27.38,7.96,4.98,14-9-2001
2001,9,15,0,15.68,2.12,9.54,15-9-2001
2001,9,16,0,19.6,2.18,3.45,16-9-2001
2001,9,17,0,22.79,3.13,5.04,17-9-2001
2001,9,18,0,24.22,4.25,3.07,18-9-2001
2001,9,19,0,25.28,6.63,2.73,19-9-2001
2001,9,20,50.1,23.63,11.64,7.34,20-9-2001
2001,9,21,11.88,21.6,15.32,6,21-9-2001
2001,9,22,0,22.35,16.41,4.52,22-9-2001
2001,9,23,0,25.31,11.72,0.96,23-9-2001
2001,9,24,6.78,24.39,10.73,3.9,24-9-2001
2001,9,25,22.1,23.4,11.48,7.46,25-9-2001
2001,9,26,0,22.28,7.11,5.5,26-9-2001
2001,9,27,0.08,18.63,2.83,5.49,27-9-2001
2001,9,28,0.62,16.2,3.74,1.08,28-9-2001
2001,9,29,0.2,15.71,8.98,11.22,29-9-2001
2001,9,30,0.03,16.59,4.06,16.06,30-9-2001
2001,10,1,0,14.45,4.01,11.94,1-10-2001
2001,10,2,0,17.29,2.81,5.19,2-10-2001
2001,10,3,0,21.9,2.9,4.78,3-10-2001
2001,10,4,0,25.07,4.33,7.76,4-10-2001
2001,10,5,1.1,26.67,7.97,7.73,5-10-2001
2001,10,6,3.05,25.56,7.82,10.17,6-10-2001
2001,10,7,0,18.94,0.23,10.38,7-10-2001
2001,10,8,0,11.25,-1.95,11.69,8-10-2001
2001,10,9,0,10.32,-4.99,5.72,9-10-2001
2001,10,10,0,15.18,-4.47,6.77,10-10-2001
2001,10,11,0,20.36,2.99,5.25,11-10-2001
2001,10,12,1.15,23.49,6.43,1.54,12-10-2001
2001,10,13,0.12,23.04,8.71,3.91,13-10-2001
2001,10,14,13.82,21.9,8.96,4.52,14-10-2001
2001,10,15,0.15,16.16,10.09,5.05,15-10-2001
2001,10,16,1.95,18.89,0.49,4.11,16-10-2001
2001,10,17,0.15,18.79,0.76,10.54,17-10-2001
2001,10,18,0,13.26,3.06,9.67,18-10-2001
2001,10,19,0,13.07,-4.74,4.08,19-10-2001
2001,10,20,0,16.51,-3.86,6.87,20-10-2001
2001,10,21,0,18.53,-1.11,4.74,21-10-2001
2001,10,22,0,21.58,-0.39,3.73,22-10-2001
2001,10,23,1.48,18.72,-0.63,5.83,23-10-2001
2001,10,24,0.3,16.84,2.34,7.01,24-10-2001
2001,10,25,0.05,24.17,13.94,7.69,25-10-2001
2001,10,26,0,22.78,1.13,9.49,26-10-2001
2001,10,27,0,12.59,-2.15,8.59,27-10-2001
2001,10,28,0,10.43,-1.71,10.2,28-10-2001
2001,10,29,0,8.94,-7.14,5.33,29-10-2001
2001,10,30,0,12.22,-5.71,9.1,30-10-2001
2001,10,31,4.85,12.62,-7.99,2.79,31-10-2001
2001,11,1,0,5.25,-5.86,7.12,1-11-2001
2001,11,2,4.45,18.34,4.36,8.36,2-11-2001
2001,11,3,0.03,20.51,11.26,6.36,3-11-2001
2001,11,4,1.17,17.95,-1.11,6.12,4-11-2001
2001,11,5,1.35,12.27,0.1,8.96,5-11-2001
2001,11,6,0,7.38,2.63,14.52,6-11-2001
2001,11,7,0,9.32,-1.52,13.74,7-11-2001
2001,11,8,0.98,11.68,-5.82,2.47,8-11-2001
2001,11,9,0,12.48,-4.83,7.93,9-11-2001
2001,11,10,0,8.02,-4.72,6.94,10-11-2001
2001,11,11,0,9.26,-3.17,9.89,11-11-2001
2001,11,12,0,6.65,-8.73,8.46,12-11-2001
2001,11,13,0.1,5.72,-11.03,5.24,13-11-2001
2001,11,14,1.3,8.84,-9.16,7.57,14-11-2001
2001,11,15,0.25,10.64,-3.58,6.63,15-11-2001
2001,11,16,0,15.87,-1.8,6.74,16-11-2001
2001,11,17,0,18.54,-2.12,10.39,17-11-2001
2001,11,18,0,7.69,-6.95,1.94,18-11-2001
2001,11,19,1.25,14.11,-5.62,7.78,19-11-2001
2001,11,20,0,11.2,3.43,7.47,20-11-2001
2001,11,21,0,8.41,-6.39,5.51,21-11-2001
2001,11,22,0,6.57,-6.15,4.63,22-11-2001
2001,11,23,1.35,11.65,-4.78,3.03,23-11-2001
2001,11,24,4.97,10.66,-3.96,6.1,24-11-2001
2001,11,25,5.12,7.85,2.77,6.77,25-11-2001
2001,11,26,0.1,14.96,5.23,2.56,26-11-2001
2001,11,27,1.3,14.71,-1.48,3.86,27-11-2001
2001,11,28,5.53,9.2,-1.26,3.31,28-11-2001
2001,11,29,3.67,14.9,1.69,6.51,29-11-2001
2001,11,30,3.72,5.05,0.82,7.85,30-11-2001
2001,12,1,0,16.38,4.63,7.28,1-12-2001
2001,12,2,0.05,18.76,2.89,6.25,2-12-2001
2001,12,3,0,9.71,-5.73,1.61,3-12-2001
2001,12,4,0.2,10.52,-6.23,3.88,4-12-2001
2001,12,5,0,13.72,-4.63,6.23,5-12-2001
2001,12,6,0,18.13,4.01,9.37,6-12-2001
2001,12,7,0,19.1,-0.41,6.03,7-12-2001
2001,12,8,19.52,11.24,-5.4,6,8-12-2001
2001,12,9,0,2.93,-5.36,7.33,9-12-2001
2001,12,10,0,3.13,-11.23,1.95,10-12-2001
2001,12,11,0,1.12,-8.12,3.37,11-12-2001
2001,12,12,0.17,6.33,-7.47,10.66,12-12-2001
2001,12,13,1.67,4.38,-4.85,2.21,13-12-2001
2001,12,14,7.75,3.51,-3.33,4,14-12-2001
2001,12,15,0,7.75,-0.31,9.01,15-12-2001
2001,12,16,2.92,3.81,-5.37,10.15,16-12-2001
2001,12,17,22.4,-1.28,-4.71,1.36,17-12-2001
2001,12,18,0.5,0.66,-3.46,8.98,18-12-2001
2001,12,19,0,3.87,-3.13,9.15,19-12-2001
2001,12,20,0.28,6.48,-4.84,7.86,20-12-2001
2001,12,21,0,4.59,-3.21,13.39,21-12-2001
2001,12,22,0,2.13,-8.71,11.99,22-12-2001
2001,12,23,9.95,1.9,-11.05,3.79,23-12-2001
2001,12,24,0,4.72,-9.9,6.49,24-12-2001
2001,12,25,0,3.36,-7.96,7.66,25-12-2001
2001,12,26,0,2.24,-8.58,4.46,26-12-2001
2001,12,27,0,1.95,-11.67,10.55,27-12-2001
2001,12,28,0.08,-1.08,-12.73,10.4,28-12-2001
2001,12,29,0,1.03,-13.02,9.91,29-12-2001
2001,12,30,0,1.44,-8.58,12.24,30-12-2001
2001,12,31,0,0.48,-10.38,11.5,31-12-2001
2002,1,1,0,-0.56,-13.76,9.59,1-1-2002
2002,1,2,0,-0.49,-13.15,10.31,2-1-2002
2002,1,3,0,1.52,-12.35,6.86,3-1-2002
2002,1,4,0,2.24,-11.73,9.75,4-1-2002
2002,1,5,0,1.28,-8.81,8.51,5-1-2002
2002,1,6,8.62,2.35,-5.27,4.39,6-1-2002
2002,1,7,4.35,3.52,-5.24,4.52,7-1-2002
2002,1,8,0,0.61,-15.12,9.37,8-1-2002
2002,1,9,0.1,1.67,-15.28,12.01,9-1-2002
2002,1,10,0,2.31,-6.14,11.36,10-1-2002
2002,1,11,0.95,7.88,-2.76,5.47,11-1-2002
2002,1,12,1.33,3.03,-3.13,8.85,12-1-2002
2002,1,13,2.83,5.36,-1.92,9.28,13-1-2002
2002,1,14,0,2.2,-6.35,9.17,14-1-2002
2002,1,15,1.85,1.29,-4.71,3.31,15-1-2002
2002,1,16,0.73,2.08,-2.37,11.66,16-1-2002
2002,1,17,1.8,2.67,-3.11,7.44,17-1-2002
2002,1,18,0.03,4.78,-6.89,9.45,18-1-2002
2002,1,19,4.68,0.64,-8.99,1.41,19-1-2002
2002,1,20,0.05,-2.26,-15.24,7.65,20-1-2002
2002,1,21,2.8,2.06,-12.48,5.4,21-1-2002
2002,1,22,0,1.69,-10.89,12.76,22-1-2002
2002,1,23,0,5.05,-9.11,9.15,23-1-2002
2002,1,24,1.65,10.47,-5.3,8.37,24-1-2002
2002,1,25,0,4.77,-2.92,10.11,25-1-2002
2002,1,26,0,4.73,-4.6,10.43,26-1-2002
2002,1,27,0,11.13,-6.9,5.97,27-1-2002
2002,1,28,0,11.89,-6.95,7.72,28-1-2002
2002,1,29,2.08,10.88,-5.06,6.76,29-1-2002
2002,1,30,0,10.47,-4.73,3.32,30-1-2002
2002,1,31,10.8,5.45,-2.43,8.34,31-1-2002
2002,2,1,6.35,-1.59,-4.14,6.59,1-2-2002
2002,2,2,0,2.94,-7.16,14.03,2-2-2002
2002,2,3,0,-1.85,-12.57,1.72,3-2-2002
2002,2,4,0,2.28,-11.46,5.93,4-2-2002
2002,2,5,0,3.38,-10.71,13.35,5-2-2002
2002,2,6,0,-2.82,-12.03,9.73,6-2-2002
2002,2,7,0,2.52,-9.7,2.04,7-2-2002
2002,2,8,0,3.63,-7.63,9.32,8-2-2002
2002,2,9,0,6.91,-6.85,6.93,9-2-2002
2002,2,10,15.43,0.97,-9.87,7.73,10-2-2002
2002,2,11,0.62,8.74,-6.39,6.22,11-2-2002
2002,2,12,0.08,1.69,-13.17,5.66,12-2-2002
2002,2,13,0,2.56,-11.43,10.23,13-2-2002
2002,2,14,0,2.14,-14.21,4.55,14-2-2002
2002,2,15,0,2.63,-14.34,8.43,15-2-2002
2002,2,16,0.82,7.46,-2.85,5.09,16-2-2002
2002,2,17,9.07,10.95,-3.32,1.32,17-2-2002
2002,2,18,0,2,-4.97,15.47,18-2-2002
2002,2,19,0.25,2.61,-10.58,7.13,19-2-2002
2002,2,20,8.65,9.54,-10.3,4.86,20-2-2002
2002,2,21,0.25,9.74,0.1,7.32,21-2-2002
2002,2,22,0,13.1,-0.66,6.76,22-2-2002
2002,2,23,0,6.01,-4.81,6.06,23-2-2002
2002,2,24,0,5.62,-7.97,7.08,24-2-2002
2002,2,25,0,7.44,-6.09,1.43,25-2-2002
2002,2,26,1.5,10.73,-4,8.01,26-2-2002
2002,2,27,2.58,16.27,2.25,5.78,27-2-2002
2002,2,28,0,4.43,-6.99,12.98,28-2-2002
2002,3,1,0,1.12,-10.87,5.3,1-3-2002
2002,3,2,17.85,5.62,-9.06,3.34,2-3-2002
2002,3,3,0,8.75,-6.08,11.7,3-3-2002
2002,3,4,0,14.21,-3.77,8.99,4-3-2002
2002,3,5,0.03,0.84,-9.93,8.84,5-3-2002
2002,3,6,0,-0.45,-9.06,10.04,6-3-2002
2002,3,7,0,10.26,-6.48,6.64,7-3-2002
2002,3,8,0.32,13.31,-4.11,3.77,8-3-2002
2002,3,9,10.82,15.83,-1.45,6.3,9-3-2002
2002,3,10,0,16.05,2.46,9.45,10-3-2002
2002,3,11,0.32,4.21,-6.29,9.35,11-3-2002
2002,3,12,0.25,2.48,-5.8,5.36,12-3-2002
2002,3,13,0.47,3.66,-5.59,3.81,13-3-2002
2002,3,14,0.77,4.08,-4.04,5.76,14-3-2002
2002,3,15,2.75,15.29,-1.29,6.17,15-3-2002
2002,3,16,0.45,7.93,1.73,4.71,16-3-2002
2002,3,17,2.4,8.17,-7.21,9.16,17-3-2002
2002,3,18,7.82,5.52,-4.49,9.87,18-3-2002
2002,3,19,4.93,0.03,-2.78,6.38,19-3-2002
2002,3,20,14.65,4.34,-1.29,8.1,20-3-2002
2002,3,21,0,1.89,-3.84,6.37,21-3-2002
2002,3,22,0,8.02,-11.01,12.93,22-3-2002
2002,3,23,0,-2.19,-11.52,11.53,23-3-2002
2002,3,24,0,4.77,-5.05,7.24,24-3-2002
2002,3,25,3.25,7.97,-1.37,5.29,25-3-2002
2002,3,26,15.95,6.1,-1.37,8.11,26-3-2002
2002,3,27,0,2.62,-0.64,5.29,27-3-2002
2002,3,28,0,7.1,-3.86,8.1,28-3-2002
2002,3,29,3.45,10.73,-5,4.08,29-3-2002
2002,3,30,0.45,14.73,2,8.15,30-3-2002
2002,3,31,9.5,16.02,1.7,2.1,31-3-2002
2002,4,1,0.03,16.22,3.62,6.83,1-4-2002
2002,4,2,0.3,12.38,-1.25,5.34,2-4-2002
2002,4,3,3.67,13.02,2.12,9.08,3-4-2002
2002,4,4,0.2,19.56,-3.3,8.26,4-4-2002
2002,4,5,0,7.29,-7.52,5.32,5-4-2002
2002,4,6,0,5.28,-4.58,8.14,6-4-2002
2002,4,7,0,5.82,-8.62,6.37,7-4-2002
2002,4,8,0.08,8.35,-2.79,7.34,8-4-2002
2002,4,9,4.75,12.95,2.99,10.44,9-4-2002
2002,4,10,0.05,21.84,7.17,3.82,10-4-2002
2002,4,11,0,16.49,-0.65,6.77,11-4-2002
2002,4,12,0,16.23,-2.77,5.68,12-4-2002
2002,4,13,7.28,18.49,8,7.34,13-4-2002
2002,4,14,13.45,21.23,8.83,7.52,14-4-2002
2002,4,15,5.28,22.64,11.79,7.75,15-4-2002
2002,4,16,0,23.85,7.95,3.54,16-4-2002
2002,4,17,0.17,31.21,9.67,6.13,17-4-2002
2002,4,18,0,32.95,12.37,1.61,18-4-2002
2002,4,19,2.2,31.46,12.46,4.51,19-4-2002
2002,4,20,1.17,23.48,6.53,3.76,20-4-2002
2002,4,21,0.08,16.57,1.65,7.14,21-4-2002
2002,4,22,7.4,10.98,1.93,4.95,22-4-2002
2002,4,23,0,2.88,-0.13,8.17,23-4-2002
2002,4,24,0,7.5,-3.76,4.82,24-4-2002
2002,4,25,12.73,14.74,-4.4,6.4,25-4-2002
2002,4,26,0,13.45,-2.78,9.69,26-4-2002
2002,4,27,3.45,8.86,-4.64,3.48,27-4-2002
2002,4,28,14.55,13.55,1.2,7.49,28-4-2002
2002,4,29,8.3,8,2.92,4.87,29-4-2002
2002,4,30,1.23,5.47,0.39,6.14,30-4-2002
2002,5,1,3.2,11.14,-0.28,5.45,1-5-2002
2002,5,2,7,13.33,0.87,6.12,2-5-2002
2002,5,3,0,8.35,2.71,10.97,3-5-2002
2002,5,4,0,10.72,0.45,5.71,4-5-2002
2002,5,5,0,18.89,1.46,1.9,5-5-2002
2002,5,6,0,22.41,2.24,4.07,6-5-2002
2002,5,7,0,24.88,5.65,7.34,7-5-2002
2002,5,8,2.78,24.54,9.53,4.33,8-5-2002
2002,5,9,1.52,20.38,7.92,5.28,9-5-2002
2002,5,10,0,13.21,7.12,5.13,10-5-2002
2002,5,11,4.43,23,3.97,6.84,11-5-2002
2002,5,12,22.12,17.98,6.93,3.78,12-5-2002
2002,5,13,38.25,11.25,4.72,4.41,13-5-2002
2002,5,14,2.75,8.28,4.14,11.34,14-5-2002
2002,5,15,0,14.04,2.99,13.53,15-5-2002
2002,5,16,0.55,15.56,1.51,8.06,16-5-2002
2002,5,17,16.62,25.17,11.44,8.05,17-5-2002
2002,5,18,11.18,20.1,2.39,2.66,18-5-2002
2002,5,19,0.03,7.58,-2.18,5.23,19-5-2002
2002,5,20,0,12.32,-3.76,4.77,20-5-2002
2002,5,21,0.2,12.64,-3.17,6.39,21-5-2002
2002,5,22,0,14.66,-1.15,3.51,22-5-2002
2002,5,23,0.25,19.88,0.46,2.3,23-5-2002
2002,5,24,0.32,24.34,4.11,5.72,24-5-2002
2002,5,25,0.12,27.51,6.26,5.41,25-5-2002
2002,5,26,0.62,20.04,7.14,5.52,26-5-2002
2002,5,27,1.52,17.25,8.64,3.56,27-5-2002
2002,5,28,4.28,25.42,11.3,3.86,28-5-2002
2002,5,29,0.9,24.78,14.28,3.65,29-5-2002
2002,5,30,8.2,25,15.18,3.19,30-5-2002
2002,5,31,5.75,26.84,15.89,4.89,31-5-2002
2002,6,1,1.12,26.92,11.07,6.76,1-6-2002
2002,6,2,0,28.5,12.52,6.28,2-6-2002
2002,6,3,0.85,21.79,3.33,4.91,3-6-2002
2002,6,4,8.5,19.89,2.03,2.96,4-6-2002
2002,6,5,22.8,22.19,12.21,9.36,5-6-2002
2002,6,6,26.1,23.1,14.72,5.45,6-6-2002
2002,6,7,0.05,19.03,10.85,7.7,7-6-2002
2002,6,8,0,18.17,4.11,6.65,8-6-2002
2002,6,9,0,21.53,6.99,3.99,9-6-2002
2002,6,10,0,26.19,10.54,2.77,10-6-2002
2002,6,11,4.22,24.73,11.68,6.74,11-6-2002
2002,6,12,2.45,31.33,12.71,6.43,12-6-2002
2002,6,13,0.55,15.85,5.77,3.56,13-6-2002
2002,6,14,5.55,18.42,10.2,5.78,14-6-2002
2002,6,15,4.18,18.21,10.22,1.86,15-6-2002
2002,6,16,9.45,12.78,8.01,6.16,16-6-2002
2002,6,17,0.98,15.08,8.25,4.65,17-6-2002
2002,6,18,0.03,22.93,7.24,2.43,18-6-2002
2002,6,19,0,24.62,9.55,1.07,19-6-2002
2002,6,20,0,26.71,10.56,2.42,20-6-2002
2002,6,21,2.58,27.46,10.83,2.08,21-6-2002
2002,6,22,4.82,28.75,14.06,4.48,22-6-2002
2002,6,23,1.75,26.14,16.57,5.4,23-6-2002
2002,6,24,0,28.49,17.45,5.32,24-6-2002
2002,6,25,0,28.34,7.9,0.98,25-6-2002
2002,6,26,3.33,27.58,12.32,6.69,26-6-2002
2002,6,27,6.47,32.44,17.63,10,27-6-2002
2002,6,28,2.95,31.29,17.08,7.09,28-6-2002
2002,6,29,0,27.29,12.54,4.09,29-6-2002
2002,6,30,0,29.54,13.53,1.98,30-6-2002
2002,7,1,0,30.93,16.19,5.16,1-7-2002
2002,7,2,0,30.49,17.23,6.79,2-7-2002
2002,7,3,0.32,33.47,18.79,5.58,3-7-2002
2002,7,4,0.17,34.67,18.93,4.89,4-7-2002
2002,7,5,0,34.22,16.56,6.78,5-7-2002
2002,7,6,0,24.77,11.8,4.74,6-7-2002
2002,7,7,0,27.01,12.17,5.38,7-7-2002
2002,7,8,1,26.55,11.63,4.67,8-7-2002
2002,7,9,4.5,31.09,13.27,8.82,9-7-2002
2002,7,10,0,29.73,15.85,5.33,10-7-2002
2002,7,11,0,25.08,6.19,6.44,11-7-2002
2002,7,12,0,22.79,5.9,1.84,12-7-2002
2002,7,13,0,25.91,8.88,5.14,13-7-2002
2002,7,14,0.7,29.17,13.41,3.93,14-7-2002
2002,7,15,0.17,28.84,14.19,2.49,15-7-2002
2002,7,16,0,29.97,13.91,5.65,16-7-2002
2002,7,17,0,26,9.62,1.78,17-7-2002
2002,7,18,22.73,30.38,16.77,5.16,18-7-2002
2002,7,19,13.9,32.22,19.19,3.19,19-7-2002
2002,7,20,0,25.76,17.54,2.09,20-7-2002
2002,7,21,0,28.06,17.72,2.02,21-7-2002
2002,7,22,2.62,28,17.47,4.76,22-7-2002
2002,7,23,10.27,30.76,18.94,9.27,23-7-2002
2002,7,24,0,33.33,14.45,2.27,24-7-2002
2002,7,25,0,24.36,8.02,5.73,25-7-2002
2002,7,26,0.12,24.57,9.44,7.16,26-7-2002
2002,7,27,0.03,22.44,11.23,1.78,27-7-2002
2002,7,28,0.82,22.43,15.29,4.35,28-7-2002
2002,7,29,0,23.75,17.65,4.98,29-7-2002
2002,7,30,0,32.29,17.5,4.94,30-7-2002
2002,7,31,0,32.44,15.32,4.13,31-7-2002
2002,8,1,2.88,32.53,15.55,1.17,1-8-2002
2002,8,2,24.83,34.03,16.93,3.53,2-8-2002
2002,8,3,0,31.25,14.97,2.91,3-8-2002
2002,8,4,0,32.4,15.91,1.91,4-8-2002
2002,8,5,0,31.93,18.22,6.34,5-8-2002
2002,8,6,0,31.49,16.77,7.45,6-8-2002
2002,8,7,0,21.86,10.16,5.15,7-8-2002
2002,8,8,0,25.31,8.3,2.86,8-8-2002
2002,8,9,0,25.87,7.55,3.86,9-8-2002
2002,8,10,0.47,28.09,10.06,2.34,10-8-2002
2002,8,11,0,30.18,12.75,2.57,11-8-2002
2002,8,12,1.23,32.6,15.15,2.29,12-8-2002
2002,8,13,0.05,34.13,16.36,3.59,13-8-2002
2002,8,14,0,35.16,17.63,6.19,14-8-2002
2002,8,15,0.68,35.12,18.61,6.93,15-8-2002
2002,8,16,0,32.97,20.35,6.79,16-8-2002
2002,8,17,0,33.51,18.36,4.21,17-8-2002
2002,8,18,0,33.24,18.01,4.02,18-8-2002
2002,8,19,3.33,34.41,15.72,2.82,19-8-2002
2002,8,20,0.03,32.67,15.25,1.37,20-8-2002
2002,8,21,1,27.36,9.86,6.15,21-8-2002
2002,8,22,1.23,28.59,10.8,2.95,22-8-2002
2002,8,23,0.93,27.26,12.28,0.72,23-8-2002
2002,8,24,2.62,25.08,10.36,3.38,24-8-2002
2002,8,25,0,17.36,10.98,2.62,25-8-2002
2002,8,26,0,27.86,8.89,1.1,26-8-2002
2002,8,27,0,27.99,10.84,2.39,27-8-2002
2002,8,28,13.12,28.94,12.05,8.58,28-8-2002
2002,8,29,31.77,23.32,12.33,7.93,29-8-2002
2002,8,30,0,15.51,12.53,2.46,30-8-2002
2002,8,31,0.03,25.68,11.39,8.88,31-8-2002
2002,9,1,2.38,21.89,7.22,9.28,1-9-2002
2002,9,2,1.38,19.13,7.84,7.5,2-9-2002
2002,9,3,1.7,18.63,13.14,0.96,3-9-2002
2002,9,4,0,26.37,15.82,4.11,4-9-2002
2002,9,5,0,28.94,10.44,7.36,5-9-2002
2002,9,6,0,23.55,4.42,5.11,6-9-2002
2002,9,7,0,27.3,5.46,0.21,7-9-2002
2002,9,8,0,28.35,7.75,1.36,8-9-2002
2002,9,9,0,30.25,9.07,0.81,9-9-2002
2002,9,10,0,33.15,12.2,2.37,10-9-2002
2002,9,11,0,32.8,14.5,6.66,11-9-2002
2002,9,12,0,23.97,5.64,10.46,12-9-2002
2002,9,13,0,20.64,4.48,6.55,13-9-2002
2002,9,14,2.28,26.32,5.85,5.4,14-9-2002
2002,9,15,28.95,27.6,16.47,8.96,15-9-2002
2002,9,16,1.25,24.81,18.47,7.41,16-9-2002
2002,9,17,0,26.6,11.1,3.91,17-9-2002
2002,9,18,0,25.19,8.08,4.01,18-9-2002
2002,9,19,0,25.73,8.94,2.3,19-9-2002
2002,9,20,0,25.22,9.02,4.65,20-9-2002
2002,9,21,0,25.73,15.44,4.29,21-9-2002
2002,9,22,3.33,26.3,15.71,3.98,22-9-2002
2002,9,23,0.05,27.43,18.87,2.71,23-9-2002
2002,9,24,0,23.29,8.23,3.76,24-9-2002
2002,9,25,1.2,24.03,6.32,8.16,25-9-2002
2002,9,26,20.83,23.65,7.7,7.98,26-9-2002
2002,9,27,17.15,14.73,10.04,3.61,27-9-2002
2002,9,28,0,18.72,10.98,5.25,28-9-2002
2002,9,29,0,21.88,3,6.73,29-9-2002
2002,9,30,0,19.2,3.1,2.14,30-9-2002
2002,10,1,0.88,21.8,6.09,7.12,1-10-2002
2002,10,2,3.1,25.65,11.73,7.57,2-10-2002
2002,10,3,1.05,28.73,13.66,2.51,3-10-2002
2002,10,4,5.03,19.09,10.63,7.53,4-10-2002
2002,10,5,0,21.11,10,5.88,5-10-2002
2002,10,6,0.05,25.32,3.83,8.15,6-10-2002
2002,10,7,0.1,18.53,3.54,0.32,7-10-2002
2002,10,8,0,19.1,0.49,9.12,8-10-2002
2002,10,9,0.5,16.01,-0.46,5.8,9-10-2002
2002,10,10,6.57,14.22,0.59,5.14,10-10-2002
2002,10,11,39.45,15.79,9.01,8.51,11-10-2002
2002,10,12,16.3,13.01,9.86,12.81,12-10-2002
2002,10,13,3.53,12.81,10.03,8.47,13-10-2002
2002,10,14,0,13.9,4.25,11.17,14-10-2002
2002,10,15,9.7,12.45,-4.29,6.76,15-10-2002
2002,10,16,16.27,12.66,1.51,8.47,16-10-2002
2002,10,17,1.77,11.63,4.03,6.49,17-10-2002
2002,10,18,0.2,16.11,2.14,7.34,18-10-2002
2002,10,19,0,12.36,-1.29,7.81,19-10-2002
2002,10,20,0.05,13.85,1.42,8.18,20-10-2002
2002,10,21,0,13.81,-2.63,5.58,21-10-2002
2002,10,22,6.38,13.36,-5.14,6.14,22-10-2002
2002,10,23,0.1,6.93,-4.65,3.98,23-10-2002
2002,10,24,0,7.63,-6.61,6.72,24-10-2002
2002,10,25,10.02,9.38,-6.62,4.24,25-10-2002
2002,10,26,4.38,11.28,-5.65,5.35,26-10-2002
2002,10,27,0,8.54,2,10.55,27-10-2002
2002,10,28,0,14.26,-0.59,7.93,28-10-2002
2002,10,29,0,9.89,-5.78,8.69,29-10-2002
2002,10,30,0,6.21,-5.24,10.62,30-10-2002
2002,10,31,0.12,6.09,-6.41,9.28,31-10-2002
2002,11,1,0,9.88,-7.16,7.74,1-11-2002
2002,11,2,0.5,9.69,-6.83,12.15,2-11-2002
2002,11,3,0.4,3.8,-5.89,6.63,3-11-2002
2002,11,4,2.22,5.41,-4.99,0.74,4-11-2002
2002,11,5,16.83,7.36,-3.62,3.97,5-11-2002
2002,11,6,2.25,8.07,-3.05,1.83,6-11-2002
2002,11,7,0.93,4.79,-0.08,14.51,7-11-2002
2002,11,8,0,4.6,-5.42,8.49,8-11-2002
2002,11,9,0.55,14.45,-4.22,9.96,9-11-2002
2002,11,10,0.9,15.72,1.07,9.44,10-11-2002
2002,11,11,7.1,19,10.29,11.57,11-11-2002
2002,11,12,17.27,18.17,4.18,0.57,12-11-2002
2002,11,13,0.88,9.06,4.72,5.21,13-11-2002
2002,11,14,0,7.76,-2.05,9.94,14-11-2002
2002,11,15,0.5,8.68,-2.21,8.69,15-11-2002
2002,11,16,43.12,15.39,-1.94,6.15,16-11-2002
2002,11,17,20.65,1.63,-2.74,4.64,17-11-2002
2002,11,18,2.17,2,-0.81,12.68,18-11-2002
2002,11,19,0.45,3.51,-2.85,1.33,19-11-2002
2002,11,20,0.32,2.12,-2.3,3.2,20-11-2002
2002,11,21,7.38,6.84,-2.77,3.55,21-11-2002
2002,11,22,5.45,3.52,-2.21,3.64,22-11-2002
2002,11,23,0,5.71,-0.05,14.83,23-11-2002
2002,11,24,0,4.83,-0.39,12.31,24-11-2002
2002,11,25,0.12,6.22,-2.15,3.91,25-11-2002
2002,11,26,4.53,4.15,-2.87,4.16,26-11-2002
2002,11,27,0.22,5.09,-3.52,7.42,27-11-2002
2002,11,28,0,0.87,-14.35,11.14,28-11-2002
2002,11,29,2.53,-0.42,-13.94,10.48,29-11-2002
2002,11,30,0.7,0.98,-5.79,10.31,30-11-2002
2002,12,1,0.05,5.16,-4.9,15.42,1-12-2002
2002,12,2,0.93,-0.58,-7.54,10.54,2-12-2002
2002,12,3,0,1.15,-11.46,12.85,3-12-2002
2002,12,4,0,-6,-15.25,10.06,4-12-2002
2002,12,5,5.07,0.52,-15.31,7.54,5-12-2002
2002,12,6,0,-5.26,-9.91,6.87,6-12-2002
2002,12,7,0,1.78,-16.72,6.09,7-12-2002
2002,12,8,0,2.17,-12.5,9.96,8-12-2002
2002,12,9,0,2.54,-16.1,7.01,9-12-2002
2002,12,10,0,-5.94,-16.29,2.54,10-12-2002
2002,12,11,28.88,1.2,-14.4,11.11,11-12-2002
